timestamp;actual;predicted
84732;[0, 3];[NP14, NP19]
84733;[1];[0, 1, 2]
84734;[3];[NP22, NP19]
84735;[2, 4];[NP37]
84736;[0, 3];[NP19]
84737;[2, 4];[0, NP26]
84738;[1, 3, 4];[0]
84739;[1, 4];[NP36, NP41]
84740;[1, 2, 4];[NP37, NP26]
84741;[1, 2, 4];[0, NP26]
84742;[2, 4];[NP35, NP26, NP40]
84743;[4];[NP37]
84744;[2, 4];[NP26, NP40]
84745;[1];[0, 1, 2]
84746;[1, 2, 4];[NP26, NP37]
84747;[1, 2];[0, 1, 2]
84748;[0, 3];[NP20]
84749;[0, 3];[NP22, NP19]
84750;[1, 4];[NP37, NP34]
84751;[1, 2, 4];[0, NP26]
84752;[2];[NP43]
84753;[1, 4];[0]
84754;[1, 3, 4];[0]
84755;[1, 4];[0, NP34, NP41]
84756;[0, 3];[2, NP30]
84757;[2];[NP35, NP40]
84758;[4];[NP37]
84759;[0, 1, 3];[NP5, NP1]
84760;[0, 3];[NP13, 2]
84761;[0, 3];[NP5]
84762;[2];[NP29]
84763;[2, 4];[0, NP11, NP23, NP29]
84764;[0, 3];[NP5]
84765;[0, 3];[NP20]
84766;[2, 4];[NP26, NP23]
84767;[2, 4];[NP11, NP23, NP29]
84768;[2];[NP12, NP29]
84769;[0, 3];[NP13, NP5, NP7]
84770;[1, 3];[0]
84771;[1, 4];[0, 2]
84772;[0, 3];[NP20]
84773;[2, 4];[NP37]
84774;[0, 3];[NP14, NP17]
84775;[1, 2, 4];[NP26, NP37]
84776;[1, 2, 4];[NP37]
84777;[4];[NP37]
84778;[0, 3];[NP20]
84779;[0, 3];[NP5]
84780;[1, 4];[NP36, NP41]
84781;[0, 1, 3];[0, 2]
84782;[0, 3];[NP14]
84783;[1];[0, 1, 2]
84784;[1, 2, 4];[NP37, NP34]
84785;[0, 3];[2, NP30]
84786;[0, 3];[NP20]
84787;[0, 3];[NP13]
84788;[1, 2, 4];[NP37, NP31, NP34]
84789;[1, 2, 4];[0, 1, 2]
84790;[0, 1, 3];[0]
84791;[0, 3];[NP19]
84792;[0, 3];[NP13]
84793;[1, 2, 4];[0, 2]
84794;[1, 2, 4];[0]
84795;[1, 4];unknwon
84796;[0, 3];[NP25, NP20, NP30]
84797;[2, 4];[NP26, NP23]
84798;[2];[1, 2]
84799;[1, 2];[0, 1, 2]
84800;[0, 3];[2, NP27, NP30]
84801;[0, 1, 3];[0, 1, 2]
84802;[0, 3];[NP13, NP5, NP7]
84803;[0, 1, 3];[NP3, NP19]
84804;[1, 2, 4];[0, NP26]
84805;[1, 4];[0]
84806;[2, 4];[NP37]
84807;[0, 3];[NP20]
84808;[2, 4];[0, NP11, NP23]
84809;[0, 3];[NP27, NP30]
84810;[2, 4];[NP35, NP32]
84811;[0, 1, 3];[NP3, NP5, NP19]
84812;[0, 1, 3];[0, 2]
84813;[0];[NP20]
84814;[0, 3];[NP20]
84815;[1, 2, 4];[NP37]
84816;[1, 2, 4];[0, 1, 2]
84817;[1, 2, 4];[0, NP26]
84818;[0, 1, 3];[0, NP5, NP1]
84819;[0, 3];[NP13, NP5]
84820;[2];[1, NP29]
84821;[0, 3];[NP20]
84822;[2];[NP35, NP39]
84823;[1, 4];[NP36, NP41]
84824;[2, 4];[NP37]
84825;[1, 2, 4];[0]
84826;[4];[NP37, NP41]
84827;[1, 2, 4];[0, NP26]
84828;[1, 2, 4];[0, 1, 2]
84829;[0, 1, 3];[0, NP5, NP1]
84830;[2, 4];[NP26, NP11, NP23]
84831;[1, 2];[0, 1, 2]
84832;[1, 4];[NP37, NP41]
84833;[1, 2, 4];[0, NP26]
84834;[1, 2, 4];[0, 1]
84835;[1, 3];[0, 1, 2]
84836;[0, 3];[NP14, NP17]
84837;[1, 2];[0, 1, 2]
84838;[0, 3];[NP20, NP30]
84839;[0, 3];[NP19]
84840;[1, 2, 4];[0, NP34]
84841;[1];[0, 1, 2]
84842;[2, 4];[NP26]
84843;[0, 3];[NP19]
84844;[0, 3];[NP13, NP7]
84845;[1, 2, 4];[0]
84846;[1, 4];[0]
84847;[1, 2, 4];[0, NP34]
84848;[2, 4];[NP26, NP23, NP29]
84849;[2];[NP29]
84850;[0, 3];[NP13, NP5, NP33]
84851;[1, 2, 4];[0]
84852;[0, 3];[NP20, NP33]
84853;[2, 4];[NP26]
84854;[0, 3];[NP5, NP19]
84855;[4];[NP37]
84856;[2, 4];[NP26]
84857;[0, 3];[NP19]
84858;[0, 1, 3];[0, 2]
84859;[1, 3, 4];[0]
84860;[0, 3];[NP20, NP30]
84861;[0, 1, 3];[0, 2]
84862;[2, 4];[0, NP11, NP23, NP12, NP29]
84863;[0, 3];[NP20, NP30]
84864;[1, 4];[NP36, NP41]
84865;[2];[NP23, NP29]
84866;[0];unknwon
84867;[0, 1, 3];[0, 2]
84868;[0, 3];[NP5, NP19]
84869;[3];[NP22, NP19]
84870;[0, 3];[NP20]
84871;[0, 1, 3];[0, 2]
84872;[2, 4];[NP26, NP23]
84873;[2, 4];[NP40]
84874;[1, 4];[0, NP36, NP41]
84875;[0, 3];[NP13]
84876;[1, 2, 4];[NP37, NP34]
84877;[1];[0, 1, 2]
84878;[1, 3];[0]
84879;[1, 2];[0, 1, 2]
84880;[0, 1, 3];[0, NP5, NP1]
84881;[1, 2, 4];[NP26, NP37, NP31, NP34]
84882;[0, 3];[NP13, NP5]
84883;[0, 1, 3];[0, NP5, NP1]
84884;[1, 2, 4];[0, NP26, NP11, NP23]
84885;[0, 3];[NP13]
84886;[1, 4];[0]
84887;[1, 3, 4];[0]
84888;[2];[NP24, NP29]
84889;[0, 1, 3];[0]
84890;[2, 4];[NP40]
84891;[0, 1, 3];[NP3, 0, NP5]
84892;[1, 2, 4];[0, NP26, NP37]
84893;[1, 4];[0]
84894;[0, 3];[NP5, NP19]
84895;[0, 3];[NP5, NP33]
84896;[0, 3];[NP14, NP19]
84897;[1, 2, 4];[0]
84898;[1, 4];[0]
84899;[0, 1, 3];[0, 1, 2]
84900;[4];[NP37]
84901;[0, 3];[NP20]
84902;[2, 4];[NP26, NP37]
84903;[2, 4];[NP35, NP26, NP40]
84904;[4];[NP37]
84905;[0, 3];[NP20]
84906;[2, 4];[NP37, NP26]
84907;[2];[NP29]
84908;[2, 4];[NP26, NP37]
84909;[1, 4];[0, NP34, NP41]
84910;[2];[NP29]
84911;[0, 3];[NP13, NP20]
84912;[0, 3];[NP30]
84913;[0, 3];[NP5, NP4, NP7]
84914;[0, 3];[NP20, NP21]
84915;[2, 4];[NP40]
84916;[1, 2, 4];[0, NP26]
84917;[1, 2, 4];[NP37, NP34]
84918;[2, 4];[NP26, NP23]
84919;[4];[NP37]
84920;[2];[NP29]
84921;[0, 1, 3];[NP5, NP1]
84922;[0, 3];[2, NP30]
84923;[0, 3];[NP13, NP20]
84924;[1, 4];[0]
84925;[1, 4];[NP37, NP41]
84926;[1, 2, 4];[0]
84927;[0, 3];[NP25, NP30]
84928;[0, 1, 3];[0]
84929;[0, 3];[NP13, NP5, NP33]
84930;[2];[1, NP29]
84931;[0, 3];[NP20]
84932;[2];[NP29]
84933;[2, 4];[0, NP26]
84934;[0, 3];[NP13, NP5, NP7]
84935;[0, 3];[NP20, NP21]
84936;[2];[NP29]
84937;[2, 4];[NP40]
84938;[0, 3];[2, NP27, NP30]
84939;[0, 1, 3];[0, 2]
84940;[1, 3, 4];[0, 2]
84941;[0, 1, 3];[0, 2]
84942;[0, 1, 3];[0, 2]
84943;[0, 3];[NP5, NP19]
84944;[2];[NP12, NP23, NP29]
84945;[1, 2, 4];[0, 2]
84946;[2];[NP29]
84947;[1, 2, 4];[NP26, NP37]
84948;[0, 3];[2, NP30]
84949;[1, 4];[0, 2]
84950;[2, 4];[NP37]
84951;[1, 2, 4];[0, 1, 2]
84952;[1, 2, 4];[NP26, NP37]
84953;[0, 3];[NP5, NP19]
84954;[2, 4];[NP26, NP37]
84955;[0, 3];[NP19]
84956;[2];[NP35, NP39]
84957;[2, 4];[0, NP11, NP23, NP29]
84958;[0, 3];[NP20, NP21]
84959;[2, 4];[0, NP11, NP23, NP12, NP29]
84960;[1, 3];[0]
84961;[0, 3];[NP5, NP33]
84962;[1, 2, 4];[0, 1, 2]
84963;[4];[NP37]
84964;[2, 4];[NP26, NP11, NP23]
84965;[0, 3];[NP19]
84966;[0, 1, 3];[0]
84967;[2];[NP35, NP40]
84968;[1, 2, 4];[0]
84969;[0, 1, 3];[0, 2]
84970;[2, 4];[NP26, NP11, NP23]
84971;[0, 3];[NP5]
84972;[0, 3];[NP19]
84973;[1, 4];[NP37, NP41]
84974;[0, 1, 3];[2]
84975;[0, 3];[NP19]
84976;[0, 3];[NP27, NP30]
84977;[2, 4];[NP26, NP11, NP23]
84978;[1, 2, 4];[0]
84979;[0, 3];[NP19]
84980;[1, 4];[0]
84981;[1, 4];[0, NP36, NP41]
84982;[1, 2, 4];[0, 1, 2]
84983;[0, 1, 3];[NP5, NP1, NP19]
84984;[2, 4];[NP26, NP37]
84985;[1, 3];[0, 2]
84986;[0, 1, 3];[0, NP5]
84987;[0, 3];[NP13]
84988;[0, 1, 3];[0]
84989;[0, 3];[NP13, NP7]
84990;[1, 2, 4];[0, NP26]
84991;[2, 4];[0, NP23, NP29]
84992;[3];[NP22, NP8]
84993;[0, 1, 3];[0, 1, 2]
84994;[1, 2, 4];[0, 1, 2]
84995;[0, 3];[NP20]
84996;[0, 3];[NP13, NP25]
84997;[2];[0, 1, NP29]
84998;[0, 3];[2, NP27, NP30]
84999;[1, 4];[0]
85000;[0, 3];[NP19]
85001;[0, 1, 3];[0, 2]
85002;[1, 4];[NP37, NP34]
85003;[1, 2, 4];[0]
85004;[4];[NP37]
85005;[1, 2, 4];[0, 2]
85006;[0, 3];[NP22, NP19]
85007;[0, 3];[NP5, NP33]
85008;[1, 3];[0, 1, 2]
85009;[1, 2, 4];[0]
85010;[0, 1, 3];[0, 2]
85011;[0, 1, 3];[NP5, NP1, NP19]
85012;[1, 2, 4];[0]
85013;[0, 3];[NP13, NP7]
85014;[1, 2, 4];[0, NP34]
85015;[2, 4];[NP26]
85016;[1, 4];[0]
85017;[1, 4];[NP37, NP41]
85018;[0, 3];[2, NP30]
85019;[2, 4];[NP26, NP11, NP23]
85020;[0, 3];[NP14, NP17, NP19]
85021;[0, 1, 3];[NP3]
85022;[0, 1, 3];[0]
85023;[1, 4];[NP41]
85024;[1, 4];[NP37, NP34, NP41]
85025;[1, 4];[0, NP36]
85026;[0, 3];[NP20, NP21]
85027;[0, 3];[NP14]
85028;[0];[NP21, NP18]
85029;[1, 2];[0, 1]
85030;[0, 3];[NP13, NP20]
85031;[0, 3];[NP19]
85032;[1, 4];[NP36, NP41]
85033;[0, 3];[NP13, NP5]
85034;[0, 3];[NP20]
85035;[0, 1, 3];[0, 2]
85036;[1, 2, 4];[0, 2]
85037;[0, 1, 3];[2]
85038;[1, 2, 4];[0]
85039;[4];[NP37]
85040;[4];[NP37]
85041;[0, 3];[NP30]
85042;[1, 2, 4];[0]
85043;[1, 2, 4];[0, NP26]
85044;[2, 4];[0, NP11, NP23, NP29]
85045;[2];[NP43]
85046;[1, 2, 4];[0]
85047;[0, 1, 3];[0, NP5]
85048;[1, 4];[0, 2]
85049;[1, 2, 4];[NP26, NP37]
85050;[2, 4];[NP26, NP11, NP23, NP29]
85051;[1, 4];[NP37, NP41]
85052;[1, 4];[0]
85053;[4];[NP37]
85054;[1, 4];[NP37]
85055;[2, 4];[NP40]
85056;[4];[NP37]
85057;[4];[NP37]
85058;[0, 3];[NP14]
85059;[2];[NP24, NP29]
85060;[0, 1, 3];[2]
85061;[0, 3];[NP20, NP21]
85062;[0, 3];[NP3, NP5, NP19]
85063;[0, 3];[NP20]
85064;[0, 3];[NP13]
85065;[0, 1, 3];[NP5, NP4, NP7]
85066;[2, 4];[NP26, NP37]
85067;[0, 1, 3];[NP3, 0]
85068;[1, 3];[0, 1, 2]
85069;[2];[0, NP12, NP29]
85070;[1, 2, 4];[NP37, NP34]
85071;[0, 3];[NP19]
85072;[1, 2, 4];[0]
85073;[0, 3];[2, NP30]
85074;[0, 1, 3];[0, 1, 2]
85075;[2, 4];[NP26, NP11, NP23]
85076;[1];[0, 1, 2]
85077;[0, 3];[NP5, NP19]
85078;[1, 4];[0]
85079;[0, 3];[NP13, NP5, NP33]
85080;[1, 2, 4];[0, NP37, NP31, NP34]
85081;[0, 3];[NP20]
85082;[1, 2, 4];[0, NP26]
85083;[2, 4];[NP26, NP11, NP23]
85084;[2];[NP24, NP29]
85085;[1, 4];[0]
85086;[1, 2, 4];[0, NP26, NP37]
85087;[1, 2, 4];[NP37, NP34]
85088;[1];[0, 1, 2]
85089;[1, 2, 4];[0, NP26]
85090;[1, 4];[0, NP36, NP41]
85091;[0, 3];[NP20, NP30]
85092;[1, 4];[NP37]
85093;[2, 4];[NP37]
85094;[2, 4];[NP37, NP26]
85095;[2, 4];[NP26, NP11, NP23]
85096;[2];[NP29]
85097;[1, 4];[NP37, NP34]
85098;[2, 4];[NP37]
85099;[1, 2, 4];[0, NP26]
85100;[0, 3];[NP20]
85101;[0];[NP20, NP21]
85102;[4];[NP37]
85103;[0, 3];[NP3, NP19]
85104;[2];[1, NP29]
85105;[0, 1, 3];[0]
85106;[1, 2, 4];[0, NP26]
85107;[0, 3];[NP5]
85108;[2, 4];[0, NP29]
85109;[0, 1, 3];[0, 2]
85110;[1, 2, 4];[NP37]
85111;[1, 2, 4];[NP37, NP34]
85112;[1, 2, 4];[0, NP26, NP37]
85113;[0, 1, 3];[0, 2, NP5]
85114;[0, 1, 3];[NP5]
85115;[0, 3];[NP5]
85116;[0, 1, 3];[0, 2]
85117;[1, 2, 4];[0]
85118;[1, 2, 4];[NP37, NP31, NP34]
85119;[0, 3];[2, NP30]
85120;[1, 3];[NP2, NP8]
85121;[0, 3];[2]
85122;[0, 3];[NP14, NP17]
85123;[0, 3];[NP13]
85124;[2, 4];[NP37]
85125;[0, 3];[NP5]
85126;[0, 3];[NP5, NP33, NP19]
85127;[0, 3];[2]
85128;[2];[0, 1, 2]
85129;[0, 1, 3];[0]
85130;[1, 2, 4];[0, NP26]
85131;[2, 4];[NP26]
85132;[2, 4];[NP26, NP40]
85133;[1, 4];[0]
85134;[0, 3];[NP5, NP19]
85135;[2, 4];[0, NP26]
85136;[1, 2, 4];[0, NP34]
85137;[1, 3, 4];[0]
85138;[0, 1, 3];[0, NP5, NP1]
85139;[0, 3];[2, NP30]
85140;[0];[NP20, NP21]
85141;[0, 3];[NP22, NP19]
85142;[0, 3];[NP14, NP19]
85143;[2];[NP40]
85144;[0, 1, 3];[0, NP5, NP1]
85145;[0, 1, 3];[0]
85146;[1];[0, 1, 2]
85147;[0, 1, 3];[NP3, NP5, NP19]
85148;[0];[NP20]
85149;[0, 3];[NP5, NP19]
85150;[1, 3, 4];[0]
85151;[0, 1, 3];[0, NP5, NP1]
85152;[1, 4];[0, NP41]
85153;[2, 4];[0, NP26, NP11, NP23]
85154;[2, 4];[NP26]
85155;[0, 1, 3];[0, 2]
85156;[1, 4];[0]
85157;[1, 2, 4];[NP37, NP34]
85158;[0, 3];[NP13]
85159;[2, 4];[NP37]
85160;[0, 3];[NP13, NP20]
85161;[1, 2, 4];[0, NP26]
85162;[0, 3];[NP5, NP19]
85163;[0, 1, 3];[0]
85164;[1, 4];[NP37]
85165;[0, 3];[2, NP30]
85166;[0, 3];[NP13, NP20, NP33]
85167;[2, 4];[NP26, NP23]
85168;[1, 3, 4];[0]
85169;[2];[0, NP12, NP29]
85170;[1, 2, 4];[0, NP26]
85171;[1, 4];[NP36, NP41]
85172;[1, 4];[0, 2]
85173;[0, 3];[NP13, NP5, NP7]
85174;[1, 2, 4];[0]
85175;[0, 3];[NP7]
85176;[0, 3];[2, NP30]
85177;[0, 3];[2, NP30]
85178;[2];[NP29]
85179;[1, 4];[0]
85180;[1, 2];[0, 1, 2]
85181;[2, 4];[NP26, NP23, NP29]
85182;[1, 4];[0, NP34]
85183;[2];[0, NP12, NP23, NP29]
85184;[2];[NP12, NP23, NP29]
85185;[0, 1, 3];[NP3, 0]
85186;[4];[NP44]
85187;[1];[0, 1, 2]
85188;[0, 3];[NP30]
85189;[1, 2, 4];[0, NP26]
85190;[0, 3];[NP19]
85191;[1, 2, 4];[NP26, NP37]
85192;[0, 3];[NP20]
85193;[2, 4];[NP26, NP11, NP23]
85194;[1, 2, 4];[NP26, NP11, NP23]
85195;[0, 1, 3];[0, 2]
85196;[2, 4];[NP40]
85197;[1, 4];[NP37, NP41]
85198;[2, 4];[NP26, NP11, NP23]
85199;[0, 3];[NP13, NP20]
85200;[0, 3];[NP5, NP4, NP7]
85201;[0, 3];[2, NP30]
85202;[0, 1, 3];[0]
85203;[0, 1, 3];[NP5, NP1]
85204;[0, 3];[NP5, NP33]
85205;[4];[NP37]
85206;[4];[NP37]
85207;[2];[1]
85208;[0];[NP42, NP45]
85209;[1, 4];[0, NP36, NP41]
85210;[0, 1, 3];[0, NP3]
85211;[0, 3];[NP13]
85212;[0, 3];[NP5]
85213;[1, 2, 4];[0, 1, 2]
85214;[0, 3];[NP13, NP7]
85215;[2, 4];[NP37]
85216;[2];[0, NP12, NP23, NP29]
85217;[1, 4];[NP37, NP41]
85218;[4];[NP37, NP44]
85219;[1, 2, 4];[0, NP26]
85220;[1, 4];[NP37, NP34]
85221;[0, 3];[NP13]
85222;[0, 3];[NP14, NP17]
85223;[0, 3];[NP13, NP5]
85224;[4];[NP37]
85225;[2];[NP35, NP32]
85226;[2];[NP24, NP12, NP29]
85227;[1, 2, 4];[NP26, NP37, NP31, NP34]
85228;[0, 3];[NP19]
85229;[1, 2, 4];[0]
85230;[1, 2, 4];[0]
85231;[2, 4];[NP35, NP32]
85232;[0, 1, 3];[NP5, NP4, NP7]
85233;[0, 3];[NP13, NP20]
85234;[0, 3];[NP14, NP19]
85235;[0, 3];[2]
85236;[1, 4];[0]
85237;[4];[NP37]
85238;[0, 1, 3];[NP5]
85239;[1, 2, 4];[NP26, NP37, NP31, NP34]
85240;[0, 3];[NP20, NP21]
85241;[1, 4];[0, NP34, NP41]
85242;[1, 2, 4];[0, NP26, NP37]
85243;[0, 3];[NP20, NP33]
85244;[2, 4];[NP35, NP32, NP40]
85245;[1, 2, 4];[0, NP26]
85246;[2];[0, NP12, NP29]
85247;[0, 3];[NP20]
85248;[2, 4];[0, NP11, NP23, NP29]
85249;[0, 1, 3];[0, NP5, NP1]
85250;[0, 3];[NP5, NP19]
85251;[1, 2, 4];[0]
85252;[1, 2];[0, 1, 2]
85253;[1, 3, 4];[0]
85254;[0, 3];[NP13, NP5, NP33]
85255;[0, 1, 3];[1, 2]
85256;[0, 3];[NP13, NP5, NP7]
85257;[1, 3, 4];[0, 2]
85258;[1, 2, 4];[0, NP26]
85259;[1, 2, 4];[0]
85260;[2, 4];[NP26, NP23]
85261;[1, 2, 4];[0, NP31, NP34]
85262;[2];[NP29]
85263;[0, 1, 3];[0, 2]
85264;[0, 1, 3];[0, 2]
85265;[2, 4];[NP26]
85266;[0, 3];[NP20]
85267;[1, 4];[NP37, NP34]
85268;[0, 3];[NP19]
85269;[1, 2, 4];[NP37, NP34]
85270;[0, 3];[NP13, 2, NP30]
85271;[0, 1, 3];[0]
85272;[1, 2, 4];[NP26, NP37]
85273;[0, 3];[NP19]
85274;[2, 4];[NP26, NP23]
85275;[0, 3];[NP5]
85276;[0, 1, 3];[2, NP7]
85277;[0, 3];[NP20]
85278;[0, 3];[NP20]
85279;[3];[1]
85280;[1, 2, 4];[NP37, NP26]
85281;[0, 1, 3];[0]
85282;[1, 2, 4];[0]
85283;[1, 2, 4];[0]
85284;[1, 2, 4];[0]
85285;[1];[0, 1, 2]
85286;[0, 3];[NP13, NP20]
85287;[0];[NP20, NP21]
85288;[0, 3];[NP20, NP21]
85289;[0, 3];[NP14, NP19]
85290;[0];[NP21, NP18]
85291;[1, 4];[0]
85292;[0, 3];[NP13, NP5]
85293;[0, 3];[NP19]
85294;[0, 3];[NP13, NP5, NP33]
85295;[1, 2, 4];[0, 2]
85296;[0, 1, 3];[NP5, NP4]
85297;[0, 3];[NP5, NP19]
85298;[0, 3];[NP14, NP19]
85299;[0, 3];[NP20, NP21]
85300;[1, 2, 4];[NP37, NP31, NP34]
85301;[0, 3];[NP5, NP19]
85302;[1, 2];[0, 1, 2]
85303;[1, 3];[0]
85304;[0, 3];[NP5, NP33]
85305;[0, 3];[NP19]
85306;[0, 3];[NP5, NP4, NP7]
85307;[0, 3];[NP13, NP20]
85308;[1, 2];[0, 1, 2]
85309;[0, 3];[NP25]
85310;[0, 3];[NP19]
85311;[0, 3];[NP14]
85312;[0, 3];[NP13, NP5]
85313;[4];[NP37]
85314;[0, 3];[1, 2]
85315;[2];[NP43]
85316;[0, 3];[NP14, NP20]
85317;[1, 2, 4];[0, 2]
85318;[0, 1, 3];[0]
85319;[1, 2, 4];[0, 2]
85320;[1, 2, 4];[0, NP31, NP34]
85321;[1, 2, 4];[0]
85322;[1];[0, 1, 2]
85323;[4];[NP37]
85324;[1, 4];[NP37, NP41]
85325;[0, 3];[NP13, NP5, NP7]
85326;[1, 3];[0, 2]
85327;[1, 2, 4];[0, NP26]
85328;[4];[NP37]
85329;[0, 3];[1]
85330;[0, 1, 3];[0]
85331;[0, 3];[NP13, NP20]
85332;[1, 4];[0]
85333;[0, 3];[NP20, NP30]
85334;[0, 3];[NP13, NP5]
85335;[0, 1, 3];[2, NP7]
85336;[1, 2, 4];[0, 1, 2]
85337;[1, 2, 4];[0]
85338;[1, 2, 4];[0, 1, 2]
85339;[2];[0, 1, 2]
85340;[1];[0, 1]
85341;[2, 4];[NP26, NP23]
85342;[0, 3];[NP13, NP5, NP7]
85343;[0, 3];[NP4, NP7]
85344;[1, 2, 4];[0]
85345;[2, 4];[NP40]
85346;[0, 3];[2]
85347;[1, 2, 4];[0, NP34]
85348;[1, 4];[NP37, NP34, NP41]
85349;[1, 2, 4];[NP37, NP31, NP34]
85350;[2];[1, 2]
85351;[0, 1, 3];[NP5, NP4, NP7]
85352;[2, 4];[NP26, NP37]
85353;[0, 3];[NP13]
85354;[1, 3, 4];[0]
85355;[0];[NP20]
85356;[1, 2, 4];[NP37, NP31, NP34]
85357;[2];[NP29]
85358;[0, 3];[1, 2]
85359;[2, 4];[NP26]
85360;[1, 2];[0, 1, 2]
85361;[0, 3];[NP20]
85362;[0, 3];[NP13, NP20]
85363;[1];[0, 1, 2]
85364;[4];[NP37]
85365;[0, 3];[NP19]
85366;[1, 2, 4];[0, NP26]
85367;[1, 2, 4];[NP26]
85368;[0, 1, 3];[0, 1, 2]
85369;[0, 3];[NP20, NP21]
85370;[1, 4];[0]
85371;[0, 3];[2, NP30]
85372;[2, 4];[NP26, NP11, NP23]
85373;[0, 3];[NP5, NP33, NP19]
85374;[2, 4];[NP35, NP40]
85375;[1, 4];[NP37]
85376;[4];[NP37]
85377;[1, 3];[0, 1, 2]
85378;[2];[NP12, NP23, NP29]
85379;[0, 3];[NP13, NP20]
85380;[0, 3];[2, NP30]
85381;[1, 4];[NP37, NP41]
85382;[0, 1, 3];[0, NP5, NP1]
85383;[1, 4];[NP37, NP34]
85384;[2, 4];[NP26, NP11, NP23]
85385;[1, 2];[0, 1, 2]
85386;[1, 2, 4];[NP37, NP31, NP34]
85387;[1, 4];[0, NP36, NP41]
85388;[1, 2, 4];[0]
85389;[0, 3];[NP13, NP20]
85390;[1, 4];[0]
85391;[1, 4];[0, NP36, NP41]
85392;[2, 4];[NP26, NP11, NP23]
85393;[0, 3];[NP20]
85394;[1, 2, 4];[0, 1, 2]
85395;[0, 3];[NP13, NP5, NP7]
85396;[0, 3];[NP5, NP33]
85397;[1, 2, 4];[0]
85398;[0, 1, 3];[2]
85399;[0, 3];[NP13]
85400;[0, 3];[NP13, NP5, NP7]
85401;[2, 4];[NP26, NP11, NP23]
85402;[2];[NP23, NP29]
85403;[2, 4];[NP11, NP23, NP12, NP29]
85404;[0, 1, 3];[0, 1, 2]
85405;[1, 4];[0]
85406;[2];[NP23, NP29]
85407;[0, 3];[NP13, NP5]
85408;[0, 3];[NP30]
85409;[0, 3];[NP5, NP19]
85410;[2, 4];[NP26, NP11, NP23]
85411;[2, 4];[NP26, NP11, NP23]
85412;[1, 2, 4];[0, 1, 2]
85413;[2];[0, 1, NP29]
85414;[0, 3];[NP14, NP17]
85415;[2];[1, NP29]
85416;[0, 3];[NP5, NP19]
85417;[0, 3];[NP5, NP33]
85418;[1, 3];[0, 2]
85419;[0, 3];[NP14]
85420;[0, 3];[NP5, NP4, NP7]
85421;[1, 4];[0]
85422;[2];[NP29]
85423;[0, 3];[NP13, NP7]
85424;[0, 3];[NP5, NP4, NP7]
85425;[0, 3];[1, 2]
85426;[0, 3];[2, NP7]
85427;[2];[NP29]
85428;[1, 2, 4];[0, 2]
85429;[2, 4];[0, NP11, NP23, NP29]
85430;[0, 3];[NP5, NP33]
85431;[0, 1, 3];[2, NP7]
85432;[0, 3];[NP5, NP33]
85433;[0, 3];[NP13]
85434;[0, 1, 3];[0, 2]
85435;[0, 1, 3];[0]
85436;[0, 3];[NP13, NP5, NP7]
85437;[1, 2, 4];[NP37]
85438;[2, 4];[NP26, NP11, NP23]
85439;[0, 3];[NP5]
85440;[2];[1, NP29]
85441;[0, 3];[NP30]
85442;[2, 4];[0, NP26, NP11, NP23]
85443;[1, 2, 4];[0]
85444;[1, 4];[0, NP34]
85445;[2, 4];[NP26, NP11, NP23]
85446;[1, 4];[0]
85447;[1, 2, 4];[0]
85448;[0, 1, 3];[NP5, NP1]
85449;[1, 4];[NP36, NP41]
85450;[0, 1, 3];[NP3, 0, NP5, NP19]
85451;[0, 1, 3];[NP3, NP19]
85452;[1, 4];[0, 2]
85453;[1, 2, 4];[0]
85454;[0, 3];[NP13, NP5]
85455;[0, 3];[NP5, NP7]
85456;[2, 4];[0, NP23, NP29]
85457;[0, 1, 3];[NP3, NP19]
85458;[1, 4];[0]
85459;[1, 2, 4];[0, 1, 2]
85460;[4];[NP37]
85461;[1, 2, 4];[0]
85462;[1];[NP2, NP8]
85463;[0, 3];[NP13, 2]
85464;[0, 3];[NP13, NP20]
85465;[1, 2, 4];[NP26, NP37]
85466;[1, 2, 4];[0]
85467;[2, 4];[NP35, NP26]
85468;[0, 3];[NP5, NP4, NP7]
85469;[0, 3];[NP20, NP21]
85470;[2, 4];[NP37, NP40]
85471;[1, 2, 4];[0, NP26]
85472;[2, 4];[NP37]
85473;[1, 2, 4];[0]
85474;[1, 4];[0]
85475;[2, 4];[NP26, NP37]
85476;[1, 2, 4];[0, NP31, NP34]
85477;[0, 1, 3];[2, NP7]
85478;[1, 2, 4];[NP26, NP37]
85479;[0, 3];[NP14, NP19]
85480;[0, 3];[NP5]
85481;[1, 2, 4];[0, NP26]
85482;[2];[0, NP12, NP23, NP29]
85483;[2];[NP40]
85484;[0, 3];[NP5, NP4, NP7]
85485;[2, 4];[NP26, NP11, NP23]
85486;[0, 3];[NP20, NP33]
85487;[2, 4];[NP26, NP37]
85488;[2];[1, NP29]
85489;[0, 3];[NP13, NP25, NP20]
85490;[2, 4];[NP26, NP11, NP23]
85491;[1, 4];unknwon
85492;[1, 2, 4];[0]
85493;[0];[NP14, NP17]
85494;[0, 3];[NP5]
85495;[2, 4];[0, NP11, NP23, NP29]
85496;[0, 3];[NP5, NP4, NP7]
85497;[2, 4];[0, NP23, NP29]
85498;[0, 3];[NP20]
85499;[1, 4];[NP37, NP34]
85500;[0, 3];[NP13]
85501;[2];[NP29]
85502;[1, 2, 4];[0, 2]
85503;[1, 2, 4];[0, NP26]
85504;[1, 2, 4];[NP37, NP31, NP34]
